T,discount_factor,spot_rate_cc,forward_rate_cc
5.95993322204,0.607913817408,0.0835113643401,0.0913185740386
5.98497495826,0.60652497544,0.0835441042465,0.0913537910284
6.01001669449,0.605138774518,0.0835767175732,0.09138877569
6.03505843072,0.603755214542,0.0836092049352,0.0914235296294
6.06010016694,0.602374295355,0.083641566944,0.0914580544405
6.08514190317,0.600996016745,0.0836738042074,0.0914923517056
6.1101836394,0.59962037845,0.08370591733,0.0915264229951
6.13522537563,0.59824738015,0.0837379069126,0.0915602698677
6.16026711185,0.596877021478,0.0837697735527,0.0915938938705
6.18530884808,0.59550930201,0.0838015178444,0.0916272965393
6.21035058431,0.594144221274,0.0838331403781,0.0916604793983
6.23539232053,0.592781778747,0.0838646417413,0.0916934439606
6.26043405676,0.591421973856,0.0838960225177,0.091726191728
6.28547579299,0.590064805976,0.083927283288,0.091758724191
6.31051752922,0.588710274436,0.0839584246291,0.0917910428296
6.33555926544,0.587358378515,0.0839894471152,0.0918231491123
6.36060100167,0.586009117445,0.0840203513168,0.0918550444971
6.3856427379,0.584662490411,0.0840511378013,0.0918867304311
6.41068447412,0.58331849655,0.0840818071328,0.091918208351
6.43572621035,0.581977134953,0.0841123598722,0.0919494796825
6.46076794658,0.580638404668,0.0841427965774,0.0919805458412
6.4858096828,0.579302304693,0.0841731178028,0.0920114082321
6.51085141903,0.577968833986,0.0842033240999,0.0920420682499
6.53589315526,0.576637991458,0.084233416017,0.0920725272791
6.56093489149,0.575309775979,0.0842633940992,0.092102786694
6.58597662771,0.573984186373,0.0842932588887,0.0921328478589
6.61101836394,0.572661221424,0.0843230109245,0.0921627121281
6.63606010017,0.571340879871,0.0843526507427,0.0921923808459
6.66110183639,0.570023160416,0.0843821788761,0.0922218553469
6.68614357262,0.568708061716,0.0844115958547,0.0922511369558
6.71118530885,0.567395582388,0.0844409022055,0.0922802269878
6.73622704508,0.566085721011,0.0844700984526,0.0923091267485
6.7612687813,0.564778476123,0.084499185117,0.0923378375337
6.78631051753,0.563473846222,0.0845281627168,0.0923663606302
6.81135225376,0.562171829769,0.0845570317673,0.092394697315
6.83639398998,0.560872425186,0.0845857927809,0.0924228488562
6.86143572621,0.559575630858,0.0846144462669,0.0924508165124
6.88647746244,0.558281445131,0.0846429927321,0.0924786015332
6.91151919866,0.556989866317,0.0846714326802,0.0925062051591
6.93656093489,0.555700892688,0.0846997666122,0.0925336286217
6.96160267112,0.554414522483,0.0847279950264,0.0925608731434
6.98664440735,0.553130753905,0.084756118418,0.092587939938
7.01168614357,0.551849585121,0.0847841372799,0.0926148302105
7.0367278798,0.550571014264,0.0848120521018,0.0926415451572
7.06176961603,0.549295039433,0.084839863371,0.0926680859655
7.08681135225,0.548021658692,0.084867571572,0.0926944538146
7.11185308848,0.546750870073,0.0848951771866,0.0927206498749
7.13689482471,0.545482671576,0.0849226806939,0.0927466753085
7.16193656093,0.544217061165,0.0849500825704,0.0927725312691
7.18697829716,0.542954036775,0.0849773832899,0.0927982189022
7.21202003339,0.541693596309,0.0850045833236,0.0928237393448
7.23706176962,0.540435737637,0.0850316831402,0.092849093726
7.26210350584,0.539180458599,0.0850586832058,0.0928742831667
7.28714524207,0.537927757006,0.0850855839837,0.0928993087796
7.3121869783,0.536677630635,0.0851123859349,0.0929241716697
7.33722871452,0.535430077238,0.0851390895178,0.0929488729337
7.36227045075,0.534185094534,0.0851656951883,0.0929734136609
7.38731218698,0.532942680215,0.0851922033996,0.0929977949325
7.41235392321,0.531702831943,0.0852186146028,0.0930220178219
7.43739565943,0.530465547353,0.0852449292461,0.0930460833951
7.46243739566,0.529230824051,0.0852711477756,0.0930699927103
7.48747913189,0.527998659617,0.0852972706347,0.0930937468182
7.51252086811,0.526769051601,0.0853232982646,0.093117346762
7.53756260434,0.52554199753,0.0853492311038,0.0931407935774
7.56260434057,0.524317494901,0.0853750695888,0.0931640882928
7.58764607679,0.523095541188,0.0854008141534,0.0931872319292
7.61268781302,0.521876133836,0.0854264652291,0.0932102255005
7.63772954925,0.520659270268,0.0854520232452,0.0932330700132
7.66277128548,0.519444947879,0.0854774886285,0.0932557664667
7.6878130217,0.518233164041,0.0855028618036,0.0932783158533
7.71285475793,0.517023916101,0.0855281431927,0.0933007191584
7.73789649416,0.515817201382,0.0855533332157,0.0933229773601
7.76293823038,0.514613017183,0.0855784322904,0.09334509143
7.78797996661,0.51341136078,0.0856034408321,0.0933670623324
7.81302170284,0.512212229426,0.0856283592541,0.093388891025
7.83806343907,0.51101562035,0.0856531879673,0.0934105784587
7.86310517529,0.50982153076,0.0856779273804,0.0934321255776
7.88814691152,0.508629957841,0.0857025778999,0.0934535333192
7.91318864775,0.507440898757,0.0857271399301,0.0934748026143
7.93823038397,0.506254350649,0.0857516138733,0.0934959343873
7.9632721202,0.505070310638,0.0857760001294,0.093516929556
7.98831385643,0.503888775822,0.0858002990963,0.0935377890316
8.01335559265,0.502709743283,0.0858245111697,0.093558513719
8.03839732888,0.501533210077,0.0858486367431,0.0935791045167
8.06343906511,0.500359173243,0.0858726762081,0.093599562317
8.08848080134,0.4991876298,0.085896629954,0.0936198880057
8.11352253756,0.498018576747,0.0859204983681,0.0936400824626
8.13856427379,0.496852011064,0.0859442818357,0.0936601465612
8.16360601002,0.495687929712,0.0859679807399,0.0936800811688
8.18864774624,0.494526329633,0.085991595462,0.0936998871468
8.21368948247,0.493367207752,0.0860151263809,0.0937195653505
8.2387312187,0.492210560973,0.0860385738737,0.0937391166291
